mean_ace,min_ace,max_ace,ace_heterogeneity,mean_std_ace
-8.091808080123606e-4,-0.0015078544308136305,-3.1135763662770596e-4,4.002178255125994e-4,-0.008512858378225916
-1.874869960648587e-4,-3.041565121528931e-4,-9.21845110675863e-5,8.008249586257702e-5,-0.002190753026150492
6.734369129530139e-4,4.5300147838606814e-4,8.360723579165534e-4,1.3663100065716105e-4,0.007535686411372227
-6.046934630716972e-4,-0.0012712701322241868,-1.7623386959272078e-4,4.106897104932363e-4,-0.006892621854930147
-4.3890789330251035e-4,-7.081401659685548e-4,-2.384561259979704e-4,1.7367869115088186e-4,-0.004707779431062494
-0.0017356526342258934,-0.002307794634303504,-0.0015360562702739606,2.4076292693708858e-4,-0.019471980861089044
-1.207479083070787e-4,-2.3952019071014671e-4,-5.180858340956708e-5,6.002361171076593e-5,-0.0012306050907472828
5.532422819515008e-4,3.8080084015639545e-4,7.20494138380155e-4,1.280873220102425e-4,0.006499910918290197
9.45079958194883e-5,5.05697358049057e-5,1.490868943065497e-4,3.8082954571374486e-5,9.540239654612674e-4
-5.568269167072399e-4,-6.666287400244334e-4,-3.546124488662099e-4,1.144266337647608e-4,-0.006166691423985257
2.702550879939052e-5,1.8108564102013375e-5,3.487185179064251e-5,5.873172503891222e-6,3.2308946249972876e-4
-2.555509220037898e-4,-4.8036514614825573e-4,-1.3109748559327799e-4,1.1746449876211887e-4,-0.0030049519972986808
-2.56346456130345e-4,-4.432079283880387e-4,-1.131053574300126e-4,1.2145695608697813e-4,-0.0026271033363090067
-6.459794195880767e-4,-9.657563353643956e-4,-4.8697138747252135e-4,1.5628035164157628e-4,-0.006971063997883572
1.8212956588946512e-4,3.709354924601806e-5,4.8717603079272126e-4,1.5790446574087067e-4,0.0020439613530429373
1.1434686097701176e-4,7.22165240427552e-5,1.3307752153126585e-4,2.3324310608200648e-5,0.001329297996725916
7.914048077919745e-5,5.4622947127228364e-5,9.91886682137144e-5,1.6188450527976313e-5,8.468446849113557e-4
-6.100243401443618e-4,-9.619095507605696e-4,-3.1820751716791297e-4,2.5425146650678935e-4,-0.007194402644531212
-5.562453894007202e-4,-9.595504249879639e-4,-2.3957198549159054e-4,2.5432899926242016e-4,-0.006749827160346811
-4.2357046309027203e-4,-6.383421989367286e-4,-3.2377876445488973e-4,9.804012574908889e-5,-0.004730094321258558
2.0858993088745725e-4,1.8498610880637628e-4,2.722782693163106e-4,2.9199706728571602e-5,0.0024126034339650004
-1.7184936321294644e-4,-2.847901375429113e-4,-6.751579052972247e-5,7.663146728373144e-5,-0.0018484129148378574
-2.904902955428403e-4,-4.912528393642723e-4,-1.4605742416613513e-4,1.2568535592074202e-4,-0.0033497792713358026
-0.0014792815367109613,-0.0030572220710150186,-5.23303466100343e-4,9.286473115124855e-4,-0.018708512616850366
